SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,TotalSpend
1,-0.8728084241667845,0.17955795471708852,-0.6391043564382136,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.1567196955032329
0,-0.9950403079957154,0.6781646052606785,-0.7305625179535077,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,-0.6748011176903782
0,-1.1987601143772668,0.3474221937334304,-0.900596167003167,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,-0.416475868697088
0,0.9199258719908678,-0.17777681150581762,0.385465293764235,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,-0.16354148834424542
0,0.02355872391204165,0.9490742187226954,0.35678810853271486,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0.022358977490924612
0,0.5532302205040753,-0.6597632403646212,-0.05047204050138074,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.36500096294740264
0,0.06430268518835193,-1.286345597881066,-0.5748454021463536,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-0.08271547602396853
0,-1.1987601143772668,-1.4824642137615447,-0.9782672202340765,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,1.7771189704489943
0,-0.09867315991688919,-1.4475617482234935,-0.6932821771525316,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.14283549187202846
0,0.02355872391204165,-0.1794388336742964,-0.14581265170955768,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,-0.004227349941631511
0,0.512486259227765,1.0039209502824906,0.9201183233460452,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,0.5144956923706567
0,0.3087664528462136,-0.09633772525036473,0.16050380530958716,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.029745857700828226
0,1.5718292524118322,1.7900574359728842,2.7328473205769415,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2.8136646413595
0,-1.2802480369298874,-0.34730307269063826,-0.9833849948292401,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.4446340770319076
0,1.6125732136881425,-0.011574594657954289,0.9903333084167592,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,-0.018664881304714956
0,-0.42462485012737144,0.5103003662443366,-0.21735119917557277,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,-0.21668621653644418
0,0.5532302205040753,-1.4824642137615447,-0.6342954130686203,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.8201440038687
0,0.9199258719908678,-1.4558718590658866,-0.4733943445465374,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,-1.3392941894581516
0,-1.2802480369298874,-1.4741541029191516,-0.9983412498961407,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.887282896394383
0,-0.8320644628904743,0.3673664597551738,-0.6303909040024825,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,-0.30567257602016373
0,-0.05792919864057891,0.5202724992552084,0.06432493791771969,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.030138968956585407
0,-1.1172721918246462,-1.3245721077560746,-0.9630683120613708,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1.479907582062421
0,1.4088534073065913,0.35573230457582355,1.2998042558113712,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0.5011746693906751
0,-1.2802480369298874,-0.6763834620494076,-0.9877527507337333,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.865938599500595
0,0.3087664528462136,-0.7461883931255102,-0.2500873090860158,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,-0.23039794330037977
0,0.3495104141225239,0.32415388337472945,0.32658882654659876,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0.11329515801772601
0,-1.2802480369298874,0.3490842159019089,-0.9741421174353885,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.4469143821316279
0,0.7569500268856267,0.9972728616085759,1.126924947611815,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,0.7548857194069174
0,0.3902543753988342,-0.5533938215819889,-0.11073824823408307,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,-0.21596436019105297
0,-0.38388088885106114,-1.5007464576148097,-0.8146087300551167,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.5761078840892545
1,-1.2802480369298874,0.19119210989643878,-0.976237757894615,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-0.24477332337139907
0,-1.2802480369298874,-1.4841262359300234,-0.9984736061356706,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.9000497001055554
0,0.9606698332671781,1.3895100933695332,1.5929733263705268,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,1.3348604297203706
0,-0.7098325790615434,0.8709591768041999,-0.3764433990907444,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.618235198728244
0,-0.8320644628904743,-1.3096139082397669,-0.869271856981045,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,1.0896831931534166
0,0.8791819107145575,0.17124784387469535,0.7008481531911911,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.1505580065835029
0,-1.0357842692720256,0.06820246942901982,-0.8052555557949902,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.07064304496008496
0,0.02355872391204165,0.7097430264617727,0.20400488936847763,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.016720640008909774
0,-0.6690886177852331,-1.4841262359300234,-0.8567641923454513,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0.9930119718172201
0,-0.46536881140368175,0.0017215826898744927,-0.41758413021134827,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,-0.000801170890120046
1,-0.09867315991688919,0.33412601638560113,-0.0448027815748418,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,-0.032969269847209555
0,-1.1987601143772668,-0.4752787796634931,-0.9421780855888712,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.5697452442704968
0,-0.8728084241667845,0.2693071518149348,-0.6462736527460936,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.23505355079243825
0,1.2051336009250397,1.6703918398424222,2.13982518936236,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,2.0130453329051003
0,-0.5876006952326126,-1.5223527458050319,-0.853477345730454,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0.8945355318243136
0,-1.076528230548336,-1.504070501951767,-0.9506268255455421,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.6191743560860832
0,0.5532302205040753,1.2066876548368837,1.0549231533074444,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.6675760773649547
